nro_cliente,sum_fact,sum_duracion
3380,776.7402975,219.2682228
3379,1223.146398,562.3819027
3377,667.6580851,415.2710501
3376,1097.36244,270.1737038
3381,624.8884041,344.2498467
3383,1159.498993,191.7234656
3385,27.1615987,266.1445109
3378,73.69951564,313.3829947
3382,826.0106495,410.5570814
3384,461.6888849,296.7266392
3386,112.1097783,426.5830566
3387,667.7875301,400.4850707
3392,756.2830261,328.0187827
3388,1747.69608,30
3389,389.0440293,530.9895291
3390,1368.412374,357.1386538
3393,1552.078724,226.648811
3391,383.7016405,216.9301139
3395,964.4771245,212.8787752
3396,917.2758,175
3394,1172.101662,203.5883165
3397,112.727884,116.060125
3398,829.1412422,111.9403297
3402,681.0055787,365.2714137
3399,105.7174816,675.2214435
3401,626.1402719,228.0797864
3400,641.0825729,153.1821104
3404,208.8386477,423.178994
3403,656.1301552,148.0422152
3405,1383.950133,407.153516
3406,890.6341668,82.89931475
3408,972.7203965,634.1358837
3409,998.4980174,587.0221024
3410,989.17238,73
3411,812.4691767,662.3353778
3407,847.6905101,656.9936848
3413,564.0177549,465.5664361
3412,841.0133781,607.5707304
3414,1317.521262,108.6985077
3415,984.7492897,479.7030322
3417,74.1909827,238.6908809
3418,1163.812868,376.4554966
3419,982.6991527,368.0404928
3416,698.5364754,310.2811242
3421,319.5617624,2.035854489
3423,499.9619454,537.2810619
3422,1453.537168,589.7710024
3420,471.4625089,336.4630112
3427,2230.8888,535
3424,739.1623449,668.8417456
3426,522.4781051,208.8527988
3425,105.4162778,83.47736294
3428,681.3262806,464.2744386
3429,38.00643368,522.2326495
3430,39.87351983,382.484077
3432,1001.247059,660.0439438
3431,456.6417402,56.65457243
3433,1499.067403,530.291812
3434,1452.748428,238.4481126
3435,714.5798186,206.2474175
3436,484.433937,376.982193
3437,1328.253571,55.89153538
3438,349.8866344,520.9171735
3441,333.824936,127.9694612
3439,113.6897606,9.814227797
3440,1008.65568,429.0195038
3442,1550.813307,320.5371553
3443,15.90056417,240.864736
3444,550.1375934,365.1096695
3445,1276.442737,88.74946319
3446,451.5228,30
3447,111.6104002,656.6644063
3448,415.5348568,539.4022478
3449,559.760567,45.75850728
3450,614.9656017,126.6010232
3452,309.3372743,316.296217
3451,791.3263799,98.91396122
3453,892.5752423,395.1683854
3454,290.7956369,24.92230648
3455,693.6891034,357.2891899
3456,971.8788541,648.7440563
3458,795.1855022,356.5174368
3457,1100.637239,226.5691228
3459,1410.033087,435.6176277
3461,372.4650471,653.8082443
3463,957.6157699,117.6079806
3460,937.7608805,390.3048484
3462,208.678555,59.65413342
3464,1189.771987,164.5295642
3466,1178.442662,340.0586065
3465,815.9844411,604.2806597
3468,811.8951655,603.986932
3467,656.5062072,457.5982815
3470,559.5509236,473.500316
3469,656.47358,1286
3472,1003.387847,83.82600062
3471,1077.695186,247.4666461
3474,183.2335515,87.16804962
3475,2030.957034,11.48110068
3473,377.1944799,576.11675
3477,943.161899,448.1782373
3476,252.3277372,221.8716425
3479,199.385263,18.71531877
3478,778.3992455,163.4465088
3480,907.172663,506.768949
3481,154.0191418,341.2929839
3482,822.236512,494.3746645
3483,440.8532701,143.5622407
3485,1870.892179,456.4178618
3487,1414.911386,168.9392655
3484,247.2962501,412.6443985
3486,765.5458142,165.1730948
3488,1190.27813,427.1963109
3489,383.8767177,332.4873951
3490,490.3210945,512.2055973
3491,0,1187
3492,260.4419888,133.6375592
3495,131.4289826,147.1137388
3497,1836.136191,679.5433711
3493,1104.506286,210.055126
3494,245.9021355,367.3530359
3498,819.9578,250
3496,984.4260174,219.9756264
3500,504.102194,286.5152076
3499,595.4602913,375.9864751
3503,512.5240777,290.5962255
3504,888.9576826,33.16422628
3501,543.7364939,57.51589758
3505,1037.953956,249.0347012
3506,578.1361595,236.8050446
3502,1041.778277,338.6848204
3507,595.04062,369.4491404
3508,816.6638887,208.7123851
3512,239.4794912,322.3533615
3509,1101.84854,59
3510,797.6485972,61.44651458
3511,865.7551688,149.1915966
3514,632.3844083,621.2962966
3515,1264.27812,1090
3513,428.0833511,328.0669013
3516,1498.833456,469.8152821
3517,1075.844617,300.3865397
3521,442.2266737,473.5494563
3520,671.0438245,420.9986883
3519,239.9642651,187.697527
3518,522.1306672,650.9662576
3522,953.1926083,278.8717839
3525,1264.798592,109.2583896
3523,457.968,30
3526,117.4439321,564.0751953
3524,609.7210008,373.9584594
3527,1232.350896,314.3433161
3528,808.17671,624.6170576
3532,751.8984725,141.6439049
3530,745.3919889,485.1624312
3529,1071.096786,213.1128763
3531,332.480775,2.032422465
3533,64.21593713,151.9222199
3536,382.1882,30
3537,907.1040692,478.2077656
3535,370.7060075,627.2965296
3534,453.1018146,201.0592681
3538,657.5355208,602.778067
3540,1085.296086,341.4936256
3539,921.505992,129.4116168
3541,361.23444,891
3542,369.2343538,194.5780439
3543,577.4715562,309.2660918
3544,1035.228773,258.5800903
3547,1204.1148,112
3546,43.12238375,397.8752224
3548,243.2696735,82.60704616
3545,668.4165578,338.3132224
3549,279.8341554,383.8383028
3551,725.3132359,131.1395685
3550,1427.23295,293.428617
3552,385.8725,30
3553,278.6493655,150.2035087
3555,715.5143,30
3554,5.221477726,218.763633
3556,628.7280926,250.2247789
3559,772.4734948,297.2857296
3557,897.8876914,601.0395992
3558,855.1350062,409.2541168
3560,880.7325282,527.8013191
3563,11.70304369,627.0392951
3561,904.5976895,508.325686
3564,330.0815419,660.0818185
3565,675.1460994,177.8718319
3562,775.3812174,155.3023294
3566,540.1522037,254.5854046
3567,681.375186,28.97994756
3569,951.1723816,643.7046323
3570,48.04762153,353.9587223
3568,613.951182,537.492147
3571,84.250946,68.6375777
3573,513.2823642,180.0715979
3574,243.9344689,103.0202983
3572,259.4799019,186.6663369
3575,905.6682962,397.0968924
3576,1990.709437,99.23218352
3577,971.2799758,644.888769
3579,908.0965152,60.78045991
3580,1205.68696,390.7266722
3581,554.4799198,603.5688115
3582,380.2406462,362.9281551
3578,911.6447651,463.9569979
3584,1929.3528,156
3585,742.3938391,657.4523005
3583,855.4831671,465.8701844
3586,255.2607072,669.887875
3587,485.524715,285.5643431
3590,946.956017,166.9890663
3589,531.586234,463.9780737
3591,695.0111,30
3596,1035.816823,150.1084727
3592,833.2289852,214.2521751
3593,509.229858,306.0454369
3594,1705.758484,238.3993743
3595,998.8673354,312.8503947
3588,159.9337349,524.1058997
3600,967.6877996,375.5564248
3599,1057.737411,638.6040977
3601,1494.880817,26.8618401
3602,1395.684686,32.97635637
3603,62.41894352,127.66701
3597,529.3013909,132.7244534
3598,947.8761836,547.4535186
3609,230.0105994,84.52048604
3606,777.921749,472.183794
3608,600.0175156,81.37794535
3604,374.6766753,418.3694649
3607,842.85208,30
3605,757.2334533,235.3848139
3611,370.0596509,269.2157993
3614,790.1110635,372.1334954
3615,448.0352263,615.7438293
3616,1323.99987,70.52427038
3612,340.8813608,152.5687784
3610,1090.640338,67.7547055
3613,289.9988397,473.9396567
3617,1028.431982,443.2781242
3618,254.3719063,272.0922251
3619,82.12202098,203.447136
3620,1416.17181,272.1326273
3622,51.86294688,311.4786522
3621,23.59663051,371.9405344
3625,1611.20193,30
3624,961.7188722,583.3540337
3623,602.0372,50
3626,841.0771072,278.0698331
3627,575.6500565,284.7160966
3629,51.48311769,166.1603426
3630,1286.278953,254.0233015
3632,888.1752982,155.8216657
3631,2.484080808,214.0248107
3634,19.73977239,560.9566434
3628,549.0871019,248.1264621
3633,172.915193,513.3350042
3637,403.9450172,262.057844
3636,700.4342996,397.4895551
3635,139.3540606,258.3588885
3640,497.5413477,241.2358239
3638,687.257186,342.2756038
3639,1037.926846,451.0573852
3641,193.6420156,589.9837257
3645,5354.34796,3881
3643,303.6363383,524.3812365
3644,227.3892266,259.7612831
3646,1208.381645,275.1387272
3642,595.3894179,566.1403858
3647,2116.224503,167.3603679
3648,967.3205161,412.1353518
3651,681.0400629,613.7312676
3649,715.3790045,562.9470276
3650,6529.38132,961
3655,904.2636,119
3654,122.3348289,132.047988
3657,161.0436577,90.87395731
3653,1023.4653,784
3652,716.746864,143.0432115
3656,238.3183344,43.39519651
3659,1019.182,936
3658,800.2047742,82.78724936
3661,1373.521154,63.26751849
3660,602.0372,324
3662,337.9665211,54.33661165
3664,707.1304,77
3663,63.50562541,183.3382473
3666,86.40665792,593.5542726
3667,691.0041664,334.4341127
3665,384.6107199,142.1576161
3668,786.3360085,357.0429046
3669,376.8433267,517.6748211
3670,730.5625048,427.4053167
3673,321.6619421,95.18469199
3671,846.8874901,2.838179646
3672,181.6943214,59.00815037
3674,87.95616927,564.844834
3675,892.0624313,354.0696731
3676,842.5540272,670.719194
3677,301.6403553,539.7013082
3678,783.0218455,456.5564687
3679,900.0746946,434.2131486
3680,325.1547241,235.7852014
3681,528.5172828,325.0548493
3682,758.5725,996
3683,1049.403927,44.42499452
3684,147.0206492,76.59581437
3686,1100.552907,256.5895387
3687,398.645687,222.4336543
3688,153.2728798,50.44414096
3689,430.2461738,232.9334002
3685,699.5981,292
3690,532.97257,30
3694,25.71689072,221.295021
3691,1064.699248,280.2427709
3695,718.6188375,379.373123
3692,274.9057089,433.9655751
3693,550.91,30
3696,405.4472028,413.1575056
3697,1085.987276,89.87259742
3699,1249.440625,253.6442116
3700,1075.212214,638.1587891
3698,1335.558755,678.9407113
3701,13.09622451,222.9518998
3702,1025.710443,579.1869878
3703,84.37488581,359.0594626
3706,923.5492237,589.215122
3705,432.4065385,634.8966349
3704,598.6055006,298.3083614
3708,675.9881747,493.601778
3707,2559.4855,868
3709,768.1311461,551.2362539
3710,2344.5284,1089
3711,1304.405448,17.09761609
3712,9.6533858,81.70405414
3714,16.29345859,186.0941929
3713,708.5159171,575.1545961
3717,183.9493562,484.2286227
3715,140.9837261,678.424855
3716,1280.784716,524.1867398
3718,500.3596022,549.2127392
3719,969.3677885,20.36322247
3720,399.6392887,201.2813542
3721,1282.725626,278.8516039
3722,994.9246376,131.0885122
3725,868.6312576,70.22397319
3723,379.3568463,418.5772816
3727,925.7054826,423.0664602
3724,1044.530655,482.1779065
3726,579.4317555,184.6776238
3729,779.0351377,662.9374349
3730,815.0479218,226.1658678
3731,228.2235117,427.4832422
3728,465.6218862,197.034643
3732,428.7927575,271.4583313
3736,488.7527722,13.75249208
3737,414.6275136,136.1461687
3734,1105.06513,300.6439619
3733,3559.81836,305
3738,156.9324324,673.4259047
3735,485.4746,60
3739,47.14618334,582.9221488
3740,484.3563419,456.9561645
3741,1187.845775,375.8420918
3745,85.17072715,191.3710285
3742,636.0805401,281.8254791
3743,828.589529,471.9275929
3746,77.51842976,614.2539729
3744,292.5735309,583.98397
3747,132.3256688,504.1944585
3749,168.43488,287.8690123
3748,550.9404336,631.6223138
3750,908.745819,318.19782
3754,769.3148334,368.769192
3752,228.9495708,400.921605
3751,1444.8831,302
3753,33.03257397,375.7379897
3755,317.1843061,189.8157124
3757,846.407959,552.8567707
3759,601.6909668,675.6195121
3758,175.6096032,460.4201506
3760,1414.925484,666.8604184
3761,1220.533122,114.6704062
3756,655.8944345,440.5427707
3764,97.44873846,84.00043759
3765,1299.279558,565.9523866
3762,602.0372,329
3763,456.9677556,485.3388912
3766,1133.27046,372
3767,1052.195457,317.5545972
3768,461.5163904,384.294854
3769,539.8295723,227.3590259
3770,766.2252817,54.34918703
3772,602.0372,90
3771,679.66444,59
3773,432.6079069,51.30570868
3774,1839.662646,475.4383095
3776,586.1190129,203.1736585
3775,1022.672592,39.27878937
3777,232.561727,144.2956662
3778,571.9894143,364.3995549
3780,186.7346442,373.1247456
3779,1418.525715,338.0298635
3782,191.1132527,98.9006367
3781,700.6620821,394.9357129
3783,134.2727553,401.188993
3784,875.0954109,38.83634966
3785,815.9933056,451.0890932
3786,154.9552922,32.38496291
3787,1088.690785,34.76304367
3788,790.135374,584.1327777
3789,816.2148651,564.424232
3790,621.9543697,669.8848907
3791,423.793,30
3792,27.37960571,345.5206331
3796,1521.057881,114.0159129
3794,819.9578,143
3795,1600.890216,400.0037971
3793,1092.94708,265.4397639
3797,821.2683693,231.0765323
3799,626.11601,60
3798,948.3088939,660.7024313
3800,1332.892828,657.7452139
3801,337.141002,439.5439707
3803,97.32370243,259.865126
3804,1155.998222,77.97305238
3806,312.2832442,264.9700021
3802,1431.055099,468.0176243
3807,911.8977605,653.1126678
3805,618.30457,30
3808,1033.058467,564.3111144
3809,352.928397,120.8261537
3810,1227.959992,464.3227397
3812,833.8238953,554.7691178
3811,559.9952091,306.0620458
3815,600.7176,1752
3813,627.026444,489.759271
3814,1240.943844,360.2495426
3817,2121.319048,104.0864165
3816,365.917745,476.4850588
3818,1879.20372,1235
3819,1412.55131,443.1406081
3820,1270.590851,453.5481659
3821,448.2930848,145.6336261
3822,697.814702,428.5244602
3824,26.0703839,329.201808
3825,764.3715643,633.4814879
3823,710.6954714,112.9516947
3826,613.8069684,622.5233394
3827,80.01358175,443.8504997
3828,139.15944,197.9096712
3829,720.8734801,153.4867923
3831,1121.881247,520.1579892
3832,1104.153475,31.62535038
3833,305.4276356,268.2435519
3834,30.85795505,262.0331549
3835,704.5348017,110.3853741
3830,705.8169274,12.38425366
3838,795.8418521,621.8715304
3839,1100.506349,648.2278436
3836,1067.134275,78.59626783
3837,1010.200231,18.87842971
3840,1449.132438,460.8371937
3841,452.2293801,230.1043162
3842,502.8309498,612.0091855
3843,504.4795295,160.2918379
3845,1983.023436,550.0418121
3846,1152.912576,335.0368757
3844,1225.13291,54.48774554
3847,475.9563562,401.1796458
3848,274.1393936,154.3625715
3849,211.3439411,170.5992864
3850,2195.044421,1.541684822
3851,983.8736755,26.51286975
3852,731.84891,172.0371439
3856,512.1656428,598.8372265
3853,622.663712,604.1899556
3857,741.9087576,501.8056522
3854,612.4955485,582.2247101
3855,6780.6064,466
3858,879.5274241,325.3653564
3859,98.9987942,207.1400793
3861,485.4746,30
3860,826.6589039,110.9573462
3862,353.6389805,400.0914472
3865,859.2179,60
3866,819.9578,194
3864,1206.047472,562.7058017
3867,1146.240578,171.0359299
3863,1228.4968,465.1003602
3869,1641.058364,467.6370947
3868,570.9513424,17.0894667
3871,1280.443446,565.5726079
3870,414.5874388,258.8962181
3872,944.3778788,400.0282483
3874,138.8797307,415.5569883
3873,1104.031779,183.1139177
3875,1613.534333,206.7436769
3876,806.8068942,302.9440678
3877,363.9660635,130.3089138
3880,1087.194162,647.3487926
3881,1041.985324,496.8171138
3883,794.5450169,346.7336525
3879,210.812009,582.1924346
3878,792.9977324,507.3405471
3882,378.6139424,536.4110895
3885,819.9578,190
3884,724.3659048,466.1929816
3888,60.17126963,17.33426057
3889,680.4993793,626.7523906
3886,688.9329522,386.3478089
3887,353.2809,60
3890,1040.193721,489.8875531
3892,190.4559592,304.0175321
3893,1034.914828,368.5024666
3894,440.0763838,450.8047954
3891,896.2032799,195.6307994
3895,989.41388,3072
3896,1320.889166,116.0612557
3897,266.3693984,252.4787035
3901,325.6596598,547.4825416
3898,982.4777828,79.1435213
3899,211.8441169,67.95146642
3900,301.971305,424.4998727
3902,1003.1753,241
3903,1329.800402,59.33829794
3904,323.8764,60
3908,1187.392024,142.5550527
3905,225.8417022,275.671858
3907,1030.020096,331.9717753
3906,201.1417957,187.3000141
3911,526.0854691,517.3468835
3909,945.0074051,317.9313575
3910,701.6921765,393.050308
3912,690.2915,95
3913,209.1939772,392.5725
3914,1030.87392,376.4894352
3915,533.4368653,678.5411358
3916,23.09685474,27.8789993
3917,223.8389336,590.2100124
3918,296.4129947,426.5628783
3920,367.0195271,245.9047734
3919,183.5947544,72.46090517
3922,929.3530177,507.5856832
3921,583.1462784,476.5893805
3923,1395.724119,10.79300466
3924,57.82883708,350.2430033
3925,152.8699327,189.567749
3926,744.4740334,554.897587
3927,398.6413356,341.4506374
3928,465.8726995,491.1062631
3929,1072.001112,101.7421867
3931,623.6146995,446.1678123
3930,761.6984171,476.7879958
3932,970.4982097,433.3986961
3933,456.347063,590.3789084
3934,623.6393638,182.796064
3935,672.3449243,645.2260155
3936,609.6982326,527.7240837
3937,1084.3754,116
3938,592.0961723,611.7093407
3940,1272.950619,18.84336209
3939,572.7523411,6.244999926
3942,1022.900078,627.5011903
3941,1318.920615,574.7718561
3943,470.5088103,428.8991795
3944,970.9492,1663
3945,1262.61519,474.2803777
3946,1047.964578,659.1482503
3950,799.2114769,212.3743825
3947,103.1864098,125.3154233
3948,169.7930638,430.0494216
3949,1255.430713,169.9107938
3954,1039.815527,233.568473
3952,744.0189442,268.7595075
3953,417.0709505,42.28688993
3955,1887.250573,527.6230738
3951,919.535328,410.0947523
3956,878.4614729,381.5311774
3957,181.8677078,120.7854813
3958,1043.018421,467.669546
3961,392.3808,285
3962,1580.512296,163.0451017
3959,1056.56792,5.420977046
3960,1774.086013,581.6869565
3963,1052.391395,672.2684272
3965,981.5588936,34.63906475
3964,243.2468749,1.505854314
3966,1029.884767,468.3932651
3969,602.3704352,428.6671446
3967,698.1139055,137.234151
3968,1163.74216,100
3970,726.9767301,387.9457219
3972,1217.763752,265.8997774
3971,52.32810038,679.8505256
