user_id,nro_cliente,install_time,platform,country_region,city,gender
405eaa76,3590,2018-07-03 22:24:00,Android,Buenos Aires F.D.,Floresta,female
4.06E+10,3589,2018-07-01 19:03:43,Android,Buenos Aires F.D.,Buenos Aires,female
4064fc9d,3591,2018-07-02 15:44:47,Android,Entre Rios,Villa Angelica,female
406893a3,3596,2018-07-04 22:14:45,Android,Buenos Aires F.D.,Floresta,female
406a1a89,3592,2018-07-06 23:15:14,Android,Misiones,Posadas,female
406a9029,3593,2018-07-07 16:05:23,Android,Buenos Aires,San Fernando,male
4073b2d4,3594,2018-07-02 5:28:25,Android,Buenos Aires,Gonzalez Catan,female
40750256,3595,2018-07-05 11:28:02,Android,Buenos Aires F.D.,Buenos Aires,female
407789df,3588,2018-07-02 22:26:44,Android,Santa Fe,Rosario,female
4077fac,3600,2018-07-07 18:00:46,Android,Buenos Aires,San Miguel,female
407874bc,3599,2018-06-30 14:38:17,Android,Buenos Aires F.D.,Buenos Aires,female
407b115d,3601,2018-07-02 17:11:59,Android,Buenos Aires F.D.,Buenos Aires,female
407f356c,3602,2018-07-06 6:16:22,Android,Tucuman,San Miguel de Tucumán,female
407fdccc,3603,2018-07-01 17:10:26,Android,Buenos Aires,Munro,male
4088d337,3597,2018-07-02 14:59:30,Android,Buenos Aires,La Plata,male
408c2314,3598,2018-07-01 2:17:50,Android,Buenos Aires,Guernica,female
409089a,3609,2018-07-03 1:03:47,Android,Buenos Aires F.D.,Buenos Aires,male
4.10E+31,3606,2018-06-30 1:36:21,Android,Cordoba,Córdoba,female
40a0ada7,3608,2018-07-07 3:19:55,Android,Buenos Aires,La Plata,female
40a46c41,3604,2018-07-04 1:21:04,Android,Buenos Aires,Quilmes,male
40a56e58,3607,2018-07-01 15:19:03,Android,La Rioja,La Rioja,male
40a5793e,3605,2018-07-03 0:44:44,Android,Cordoba,Villa María,female
40b384bc,3611,2018-07-06 22:36:09,Android,Salta,Las Lajitas,male
40bad524,3614,2018-06-30 18:05:14,Android,Buenos Aires,Brandsen,female
40bf434f,3615,2018-07-02 3:43:51,Android,Buenos Aires F.D.,Buenos Aires,male
40c4ba81,3616,2018-07-07 23:51:24,Android,Buenos Aires,San Justo,female
40c78dd0,3612,2018-07-01 19:19:49,Android,Buenos Aires,Tablada,female
40cfd505,3610,2018-07-05 21:16:35,Android,Buenos Aires,Lanus,female
40cffdf,3613,2018-07-05 19:02:40,Android,Rio Negro,El Bolsón,female
40d20a55,3617,2018-07-05 15:41:23,Android,Buenos Aires F.D.,Buenos Aires,male
40d51c50,3618,2018-07-07 19:16:50,Android,Buenos Aires F.D.,Buenos Aires,female
40d53852,3619,2018-07-05 20:42:22,Android,San Juan,San Juan,female
40d686aa,3620,2018-06-30 14:45:58,Android,Buenos Aires,Bahía Blanca,female
40d7d97e,3622,2018-06-30 21:42:04,Android,Buenos Aires,San Justo,female
40d8087b,3621,2018-07-06 0:20:37,Android,Corrientes,Corrientes,female
40d8e89e,3625,2018-07-05 21:46:31,Android,Entre Rios,San Salvador,male
40dd9366,3624,2018-07-02 1:19:46,Android,Jujuy,San Salvador de Jujuy,male
40e0ff98,3623,2018-07-04 12:29:29,Android,Buenos Aires,Lomas del Mirador,female
40e1e52e,3626,2018-07-05 0:59:59,Android,Cordoba,Adelia Maria,female
40e24f4,3627,2018-07-01 16:37:42,Android,Corrientes,Corrientes,female
40e81712,3629,2018-07-03 19:32:51,Android,Tucuman,Tafi Viejo,female
40e986e1,3630,2018-07-01 0:03:29,Android,Santa Fe,Venado Tuerto,male
40eab5bf,3632,2018-07-05 2:11:29,Android,Buenos Aires,Villa de Mayo,female
40eb7b06,3631,2018-07-01 23:59:12,Android,Buenos Aires,Esteban Echeverria,unknown
40ef6c25,3634,2018-07-07 23:11:10,iOS,Buenos Aires F.D.,Buenos Aires,male
40f646cf,3628,2018-07-05 15:42:26,Android,Buenos Aires F.D.,Buenos Aires,female
40f7982,3633,2018-07-03 4:00:13,Android,Tucuman,San Miguel de Tucumán,male
40f7a917,3637,2018-07-07 23:11:01,Android,Salta,Salta,male
40f8422f,3636,2018-07-07 6:42:28,Android,Buenos Aires F.D.,Buenos Aires,female
40fdacb2,3635,2018-07-07 4:41:12,Android,Santa Fe,Maciel,male
41031f72,3640,2018-07-01 15:41:10,Android,Buenos Aires F.D.,Buenos Aires,male
410468f1,3638,2018-07-04 13:01:46,iOS,Neuquen,Neuquén,male
4106a32d,3639,2018-07-03 21:54:31,Android,San Luis,San Luis,female
4107178a,3641,2018-07-05 1:06:51,Android,Buenos Aires F.D.,Buenos Aires,female
4108b66c,3645,2018-07-01 2:24:55,Android,Buenos Aires,Isidro Casanova,male
4.11E+08,3643,2018-07-04 0:14:46,Android,Buenos Aires,Lomas de Zamora,male
410e624,3644,2018-07-04 4:42:22,Android,Cordoba,Córdoba,male
4.11E+08,3646,2018-07-02 23:11:38,Android,Santa Fe,Reconquista,female
411404c0,3642,2018-07-07 22:45:10,Android,Santa Fe,Firmat,male
411832b7,3647,2018-07-03 20:41:28,Android,Santa Fe,Villa Constitucion,female
41189708,3648,2018-07-03 5:29:15,Android,La Pampa,Bernardo Larroude,female
411df04c,3651,2018-06-30 17:09:38,Android,Buenos Aires,Hurlingham,male
4124edf5,3649,2018-07-02 20:15:14,Android,Chaco,San Bernardo,male
4125dcdd,3650,2018-07-02 1:46:58,Android,Santa Fe,Capitan Bermudez,female
412b32c5,3655,2018-07-06 1:54:28,Android,Mendoza,Mendoza,male
412e075f,3654,2018-07-02 23:37:24,Android,Catamarca,San Jose,female
412e70cf,3657,2018-07-05 17:54:34,Android,Buenos Aires,Hurlingham,male
412ffedc,3653,2018-07-06 14:12:54,Android,Tucuman,San Miguel de Tucumán,female
41360908,3652,2018-07-05 22:23:06,Android,Buenos Aires,Hurlingham,male
4137e2a,3656,2018-07-07 20:24:13,Android,Entre Rios,Villa Angelica,female
413a8cd7,3659,2018-07-04 22:10:13,Android,Cordoba,Río Cuarto,male
413d044d,3658,2018-07-06 1:21:26,Android,Misiones,Campo Grande,male
413d1f2c,3661,2018-07-06 0:38:05,Android,Buenos Aires F.D.,Villa del Parque,female
414109b4,3660,2018-07-01 6:04:37,Android,Buenos Aires F.D.,Buenos Aires,female
4142a971,3662,2018-07-02 20:58:47,Android,Buenos Aires F.D.,Buenos Aires,female
4142bf0b,3664,2018-06-30 18:02:29,Android,Buenos Aires F.D.,Buenos Aires,male
4144daf4,3663,2018-07-04 15:31:00,Android,Cordoba,Córdoba,male
414914da,3666,2018-07-03 17:52:13,Android,Salta,Salta,male
4149cbf6,3667,2018-06-30 11:48:41,Android,Buenos Aires,Mariano Moreno,female
414ef8d6,3665,2018-07-02 20:58:37,Android,La Rioja,La Rioja,female
4150374e,3668,2018-07-03 19:50:18,Android,Santa Fe,Santa Fe,female
4153f0f6,3669,2018-07-06 17:02:27,Android,Santa Fe,Hipatia,female
4156080e,3670,2018-07-07 22:13:41,Android,Entre Rios,Villa Angelica,male
4156cbcc,3673,2018-07-02 10:36:37,Android,Buenos Aires F.D.,Buenos Aires,male
4160ebc7,3671,2018-07-02 18:15:58,Android,Salta,Tartagal,male
41614af6,3672,2018-07-06 14:47:01,Android,Santa Fe,Ceres,female
41649eff,3674,2018-07-06 22:34:54,Android,Entre Rios,Villa Angelica,female
41671fa3,3675,2018-07-01 17:52:45,Android,Buenos Aires,San Justo,female
4171c754,3676,2018-06-30 23:28:18,Android,Rio Negro,Valcheta,male
4178dbf3,3677,2018-06-30 2:19:56,Android,Neuquen,Neuquén,female
417aa670,3678,2018-07-07 21:57:05,Android,Buenos Aires F.D.,Buenos Aires,female
4180d545,3679,2018-07-04 14:44:28,Android,Entre Rios,Villa Angelica,female
4.19E+06,3680,2018-07-07 23:53:18,Android,Buenos Aires,Maquinista Savio,female
41935f4b,3681,2018-07-07 3:10:27,Android,Buenos Aires,Quilmes,male
41947f48,3682,2018-07-01 9:39:45,Android,Buenos Aires F.D.,Buenos Aires,male
419b2aad,3683,2018-06-30 3:58:38,Android,San Juan,San Juan,female
419c004b,3684,2018-07-05 17:11:47,Android,Mendoza,Mendoza,male
419ca674,3686,2018-07-01 21:31:38,Android,Buenos Aires F.D.,Buenos Aires,female
419de5dd,3687,2018-07-02 14:32:09,Android,Buenos Aires,San Miguel,female
41a54364,3688,2018-07-03 22:27:37,Android,Buenos Aires,Esteban Echeverria,female
41a58493,3689,2018-07-01 19:41:55,Android,Buenos Aires,Lanus,female
41a9dc96,3685,2018-07-04 19:49:35,Android,Tucuman,San Miguel de Tucumán,male
41aba10f,3690,2018-07-03 1:18:25,iOS,Buenos Aires F.D.,Buenos Aires,male
41b2d1a3,3694,2018-07-07 0:24:00,Android,Cordoba,Córdoba,male
41b4b056,3691,2018-07-03 23:33:59,Android,Cordoba,Córdoba,male
41b87f1d,3695,2018-07-06 22:42:07,Android,Santa Fe,Funes,female
41b8cf9,3692,2018-07-05 1:00:31,Android,Buenos Aires,Los Polvorines,female
41bb5f5a,3693,2018-07-03 4:16:46,Android,Buenos Aires F.D.,Villa Devoto,male
41bf1128,3696,2018-07-05 17:53:31,Android,Tucuman,San Miguel de Tucumán,male
41c85739,3697,2018-06-30 1:37:47,Android,Santiago del Estero,Santiago del Estero,male
41c99408,3699,2018-07-05 17:51:48,Android,Cordoba,Córdoba,male
41ca6ca7,3700,2018-07-05 5:52:06,Android,Cordoba,Rio Tercero,male
41caf1cb,3698,2018-07-01 2:48:59,Android,Buenos Aires,Lomas de Zamora,male
41cb04c2,3701,2018-07-05 20:47:34,Android,Buenos Aires,Hurlingham,male
41cd20b1,3702,2018-07-02 6:22:39,Android,Santa Fe,Santa Clara de Saguier,female
41ce74db,3703,2018-07-06 18:05:19,Android,Buenos Aires,Esteban Echeverria,female
41cfaaf8,3706,2018-06-30 11:55:39,Android,Buenos Aires F.D.,Buenos Aires,female
41d26fa6,3705,2018-07-02 5:01:06,Android,Buenos Aires,Laferrere,female
41d6bd66,3704,2018-07-07 0:11:55,Android,Santa Fe,Funes,male
41db2e80,3708,2018-07-05 1:29:33,Android,Cordoba,Córdoba,female
41dbaa40,3707,2018-07-05 23:33:59,Android,Tucuman,San Miguel de Tucumán,female
41ddfa,3709,2018-07-07 2:13:20,Android,Tucuman,San Miguel de Tucumán,female
41ea534a,3710,2018-07-07 17:00:07,Android,Cordoba,Córdoba,male
41ea8eb2,3711,2018-07-01 19:52:45,Android,Mendoza,Mendoza,female
41eb9c2f,3712,2018-07-02 3:13:57,Android,Tucuman,San Miguel de Tucumán,female
41ec18f,3714,2018-07-04 17:24:33,Android,Chaco,Resistencia,female
41f3ed8f,3713,2018-07-06 5:05:22,Android,Buenos Aires,La Plata,female
41f45541,3717,2018-06-30 15:25:51,Android,Buenos Aires F.D.,Buenos Aires,male
41f4a348,3715,2018-07-01 20:49:48,Android,Buenos Aires F.D.,Buenos Aires,female
41f7bfbe,3716,2018-07-01 18:46:00,Android,Jujuy,San Salvador de Jujuy,female
41f81a04,3718,2018-06-30 17:38:22,Android,Chubut,Boca de la Zanja,female
41fa1613,3719,2018-07-07 10:54:58,Android,Buenos Aires F.D.,Buenos Aires,male
41fafa12,3720,2018-07-07 2:41:48,Android,Salta,Salta,female
4201e2dc,3721,2018-07-02 22:09:38,Android,Cordoba,Arias,male
4204ada2,3722,2018-07-03 15:45:42,Android,Buenos Aires,Lomas de Zamora,female
421b25a1,3725,2018-06-30 19:04:26,Android,Buenos Aires F.D.,Buenos Aires,female
4224044f,3723,2018-07-02 1:30:30,Android,Salta,Salta,female
4224ad0b,3727,2018-07-06 0:47:18,Android,Buenos Aires,Burzaco,female
422accf1,3724,2018-07-02 22:55:17,Android,Buenos Aires,Canuelas,male
4234263c,3726,2018-07-07 18:50:23,Android,Buenos Aires F.D.,Buenos Aires,male
42379ab9,3729,2018-07-05 2:09:45,Android,Cordoba,Córdoba,female
423b34c3,3730,2018-07-01 17:56:31,Android,Jujuy,San Salvador de Jujuy,male
423cbbba,3731,2018-07-02 0:02:00,Android,Mendoza,Mendoza,male
423d6234,3728,2018-07-04 1:11:23,Android,Chubut,Puerto Madryn,male
42400656,3732,2018-07-01 1:36:40,Android,Chubut,Boca de la Zanja,female
4241c73e,3736,2018-07-03 4:04:41,Android,Neuquen,Neuquén,female
4245517a,3737,2018-07-07 2:58:04,Android,Chaco,Gancedo,female
42464567,3734,2018-07-03 22:30:24,Android,Entre Rios,Villa Angelica,female
4247268f,3733,2018-07-05 23:55:34,Android,Buenos Aires,Moron,male
4247f48,3738,2018-07-02 3:14:53,iOS,Neuquen,Neuquén,male
4248bddb,3735,2018-07-06 18:30:21,Android,Cordoba,Córdoba,male
424b0495,3739,2018-07-03 13:39:43,Android,Buenos Aires,Quilmes,male
424ec98,3740,2018-07-02 2:09:45,Android,Tucuman,San Miguel de Tucumán,female
4253004f,3741,2018-07-02 3:37:22,Android,Misiones,Posadas,female
4253c424,3745,2018-07-07 19:42:48,Android,Mendoza,Godoy Cruz,female
42541621,3742,2018-07-03 4:05:38,Android,Buenos Aires F.D.,Buenos Aires,female
4256a861,3743,2018-07-05 21:42:57,Android,Buenos Aires,Mar del Plata,male
425728d7,3746,2018-07-02 4:10:01,Android,Mendoza,Mendoza,male
425e36f5,3744,2018-07-07 6:32:39,Android,Entre Rios,Villa Angelica,male
425facfb,3747,2018-07-05 3:50:10,Android,Salta,Salta,female
425fc3c6,3749,2018-07-07 2:23:06,Android,Cordoba,Córdoba,female
4266e76b,3748,2018-07-03 17:35:17,Android,Tucuman,San Miguel de Tucumán,male
4266e844,3750,2018-06-30 11:28:48,Android,Buenos Aires F.D.,Buenos Aires,male
42685607,3754,2018-07-02 3:21:22,Android,Buenos Aires F.D.,Buenos Aires,female
42764287,3752,2018-07-02 2:04:19,Android,Buenos Aires F.D.,Buenos Aires,female
427b13ef,3751,2018-07-04 3:01:42,iOS,Cordoba,Córdoba,male
427c814,3753,2018-07-05 3:30:18,Android,Rio Negro,El Bolsón,female
427df5f7,3755,2018-07-06 15:16:27,Android,Entre Rios,Villa Angelica,female
427e3ffb,3757,2018-07-04 4:34:00,Android,Buenos Aires,Villa Ballester,female
42848ae4,3759,2018-07-01 7:40:21,Android,Buenos Aires,Pirovano,female
428525af,3758,2018-07-04 2:58:20,Android,Buenos Aires,Tapiales,female
4286b98a,3760,2018-07-07 4:04:10,Android,Chaco,Resistencia,male
428fcc15,3761,2018-07-03 1:02:01,Android,Santa Fe,Granadero Baigorria,female
42948afa,3756,2018-07-07 1:26:25,Android,Cordoba,Córdoba,female
4294ae22,3764,2018-07-04 3:03:40,Android,Buenos Aires,Ramos Mejia,female
4298f048,3765,2018-07-07 23:12:57,Android,Tucuman,San Miguel de Tucumán,female
4299c67c,3762,2018-07-01 21:11:01,Android,Buenos Aires,Ascension,female
429c6348,3763,2018-06-30 14:22:41,Android,Entre Rios,Villa Angelica,female
42a11602,3766,2018-06-30 20:52:29,Android,Buenos Aires,Gonzalez Catan,male
42b1b66e,3767,2018-07-06 1:03:18,Android,Tucuman,Monteros,male
42b47b79,3768,2018-07-07 11:56:30,Android,Buenos Aires,Lomas de Zamora,female
42b76bde,3769,2018-07-02 23:29:23,Android,Buenos Aires,Turdera,female
42bfab20,3770,2018-07-04 22:00:38,Android,Buenos Aires,Lomas del Mirador,female
42c5ad72,3772,2018-07-03 22:22:33,Android,Tucuman,San Miguel de Tucumán,male
42cb0d3,3771,2018-07-01 16:23:04,Android,Cordoba,Córdoba,male
42d50c6a,3773,2018-07-04 16:53:02,Android,Buenos Aires,Olavarría,female
42d5d78b,3774,2018-07-07 17:47:15,Android,Buenos Aires,San Carlos de Bolivar,female
42dfa4c9,3776,2018-07-02 23:01:19,Android,La Rioja,Chamical,female
42dfb9de,3775,2018-07-03 9:51:24,Android,Buenos Aires,Villa Ballester,male
42e1ae0,3777,2018-06-30 16:17:44,Android,Buenos Aires,Villa Madero,male
42e2f7b5,3778,2018-07-01 23:48:08,Android,Cordoba,Córdoba,female
42e8ecb9,3780,2018-07-07 13:24:05,Android,Entre Rios,Rosario del Tala,female
42f0fbb,3779,2018-07-07 4:13:01,Android,Misiones,Posadas,male
42f130a6,3782,2018-07-06 4:42:04,Android,Chaco,Resistencia,female
42f70a09,3781,2018-07-03 2:56:26,Android,Buenos Aires F.D.,Buenos Aires,female
42fe3d3,3783,2018-07-01 1:40:49,Android,Rio Negro,Choele Choel,male
4300755,3784,2018-07-07 5:16:20,Android,Salta,Salta,female
43014657,3785,2018-07-02 16:51:34,Android,Cordoba,Córdoba,male
43019237,3786,2018-07-06 3:36:47,Android,Buenos Aires,Jose Leon Suarez,female
430d2dcd,3787,2018-06-30 15:18:15,Android,Santiago del Estero,Santiago del Estero,female
430d3e35,3788,2018-07-01 21:44:28,Android,Entre Rios,Villa Angelica,female
430f456c,3789,2018-07-01 4:05:07,Android,Buenos Aires F.D.,Buenos Aires,female
4.31E+10,3790,2018-07-06 22:06:39,Android,Entre Rios,Villa Angelica,female
43110579,3791,2018-07-01 3:33:58,Android,Buenos Aires,Mercedes,female
4312d125,3792,2018-07-07 20:41:03,iOS,Corrientes,Corrientes,female
43137cbd,3796,2018-07-03 15:31:24,Android,Cordoba,Córdoba,male
431f4293,3794,2018-07-07 19:43:50,Android,Tucuman,San Miguel de Tucumán,male
4323a7d0,3795,2018-07-03 0:19:12,Android,Cordoba,Córdoba,male
4325e575,3793,2018-07-05 14:53:19,Android,San Luis,Villa Mercedes,male
43269df2,3797,2018-07-03 20:06:45,Android,Corrientes,Goya,female
432eb5fa,3799,2018-07-04 3:00:00,Android,Chaco,Hermoso Campo,male
432f1fca,3798,2018-07-02 12:36:50,Android,Buenos Aires F.D.,Buenos Aires,male
4.33E+06,3800,2018-07-01 2:18:33,Android,Buenos Aires,Moron,female
43339d63,3801,2018-07-01 19:30:25,Android,Entre Rios,Concepción del Uruguay,female
43347837,3803,2018-07-04 22:53:07,Android,Buenos Aires F.D.,Buenos Aires,male
433589a7,3804,2018-07-07 21:52:03,Android,Buenos Aires F.D.,Buenos Aires,male
433641cb,3806,2018-06-30 12:39:17,Android,San Luis,Villa Mercedes,female
4338c5d9,3802,2018-07-06 17:33:53,Android,Cordoba,Río Cuarto,female
433991b9,3807,2018-07-07 18:52:26,Android,Cordoba,Córdoba,female
433b0336,3805,2018-07-03 17:37:21,Android,Tucuman,San Miguel de Tucumán,female
433b3600,3808,2018-06-30 12:30:22,Android,Buenos Aires,San Nicolás de los Arroyos,female
433b58e2,3809,2018-07-05 2:12:25,Android,Salta,Salta,female
43445f70,3810,2018-07-07 1:51:20,Android,Cordoba,Córdoba,female
434b9bfa,3812,2018-06-30 20:03:06,Android,Tucuman,San Miguel de Tucumán,female
434cbe7,3811,2018-06-30 22:50:04,Android,Buenos Aires F.D.,Buenos Aires,female
43509198,3815,2018-07-07 3:00:32,Android,Mendoza,Mendoza,male
4356d852,3813,2018-07-02 21:19:31,iOS,Buenos Aires F.D.,Buenos Aires,female
4356f25a,3814,2018-07-07 20:52:11,Android,Buenos Aires,Lomas de Zamora,female
435836fc,3817,2018-07-03 19:34:11,iOS,Jujuy,San Salvador de Jujuy,female
435874ec,3816,2018-07-07 21:57:45,Android,Buenos Aires,Burzaco,male
435c784a,3818,2018-07-01 0:57:25,Android,Cordoba,Córdoba,male
435d3533,3819,2018-07-01 17:21:59,Android,Mendoza,San Rafael,female
436092c7,3820,2018-07-02 20:37:02,Android,Buenos Aires,Mar del Plata,male
4361b826,3821,2018-07-01 2:09:50,Android,Buenos Aires,Tandil,unknown
43622939,3822,2018-07-06 20:42:56,Android,Santa Fe,Reconquista,female
4363b3ea,3824,2018-07-02 2:45:15,Android,Jujuy,Libertador General San Martin,female
436b1a99,3825,2018-07-01 0:08:14,Android,Santa Fe,Firmat,male
437815db,3823,2018-07-05 14:42:20,Android,Buenos Aires F.D.,Buenos Aires,male
437cba8c,3826,2018-07-04 22:36:15,Android,Buenos Aires,Quilmes,female
437e439a,3827,2018-07-01 1:16:25,Android,Catamarca,San Fernando del Valle de Catamarca,female
4382a90f,3828,2018-07-03 23:32:59,Android,Buenos Aires,Quilmes,male
4386b054,3829,2018-06-30 21:49:09,Android,Santa Fe,Tostado,male
438b35bf,3831,2018-07-05 4:06:30,Android,Buenos Aires,Garin,male
438cadec,3832,2018-07-02 1:33:47,Android,Buenos Aires F.D.,Buenos Aires,female
438fc139,3833,2018-07-06 20:53:51,Android,Buenos Aires,Olavarría,female
438fde06,3834,2018-06-30 15:05:01,Android,Cordoba,Córdoba,male
4390733a,3835,2018-07-01 21:25:37,Android,Buenos Aires,Pinamar,female
439c2ef7,3830,2018-07-06 12:25:02,Android,Buenos Aires F.D.,Buenos Aires,female
43a24b1b,3838,2018-07-03 23:44:39,Android,Cordoba,Arroyito,female
43afa1e8,3839,2018-07-06 19:39:13,Android,Mendoza,Godoy Cruz,female
43b0409f,3836,2018-06-30 0:31:47,Android,Buenos Aires,Zárate,male
43b3f0db,3837,2018-07-01 15:21:52,Android,Buenos Aires,Longchamps,female
43b4a9ba,3840,2018-07-02 12:07:04,Android,Cordoba,Córdoba,male
43b698fb,3841,2018-07-07 14:15:44,Android,Buenos Aires,Berazategui,female
43bc5540,3842,2018-06-30 18:13:08,Android,Entre Rios,Paraná,female
43bdfe3f,3843,2018-07-07 4:30:54,Android,Formosa,Formosa,female
43bea287,3845,2018-07-05 4:04:33,Android,Tucuman,San Miguel de Tucumán,male
43bedbb,3846,2018-07-04 2:04:04,Android,Buenos Aires,Merlo,male
43bf96d5,3844,2018-07-07 5:15:16,Android,Buenos Aires,Florencio Varela,female
43c24d24,3847,2018-07-01 20:48:05,Android,Cordoba,Córdoba,female
43c732bf,3848,2018-07-02 0:32:01,Android,Buenos Aires,Ituzaingo,male
43cc7acb,3849,2018-07-01 0:33:45,Android,La Pampa,Santa Rosa,male
43ce235,3850,2018-07-05 2:37:45,Android,Entre Rios,Villa Angelica,female
43d871dc,3851,2018-07-02 4:11:31,Android,Cordoba,Córdoba,female
43d963a0,3852,2018-07-01 15:06:58,Android,Cordoba,Córdoba,female
43da5c18,3856,2018-06-30 18:07:54,Android,Buenos Aires,Wilde,female
43dc14d,3853,2018-07-02 22:16:42,Android,Buenos Aires F.D.,Villa Devoto,female
43e1f306,3857,2018-07-06 4:03:41,Android,Buenos Aires F.D.,Buenos Aires,male
43e4da54,3854,2018-07-04 1:05:41,Android,Buenos Aires,Wilde,female
43e64b85,3855,2018-07-04 22:35:30,Android,Buenos Aires,Quilmes,male
43ec03ff,3858,2018-07-01 23:42:40,Android,Cordoba,Córdoba,female
43ed2fd8,3859,2018-07-05 14:29:23,Android,Buenos Aires F.D.,Buenos Aires,female
43edf643,3861,2018-07-01 5:18:54,Android,Buenos Aires,Lanus,female
43f07783,3860,2018-07-02 3:10:47,Android,Cordoba,Córdoba,male
43fd2b7a,3862,2018-07-01 2:27:29,Android,Salta,Salta,male
440221c3,3865,2018-06-30 23:30:19,Android,San Juan,San Juan,male
4402febf,3866,2018-07-07 11:28:49,Android,Cordoba,Córdoba,male
4408f559,3864,2018-07-05 0:58:11,Android,Buenos Aires,San Justo,male
4409acfa,3867,2018-07-02 10:54:24,Android,Corrientes,Corrientes,male
440d5d21,3863,2018-07-01 13:25:25,Android,Entre Rios,Villa Angelica,male
440dc8f1,3869,2018-07-07 14:32:07,Android,Buenos Aires F.D.,Buenos Aires,male
4413a3ee,3868,2018-07-02 3:13:02,Android,Buenos Aires,Laferrere,female
4413f636,3871,2018-07-05 9:41:52,Android,Chaco,Charata,female
44141068,3870,2018-07-02 15:44:33,Android,Mendoza,Maipu,female
441755b8,3872,2018-07-03 19:49:04,Android,Santa Fe,San Cristobal,female
441a5133,3874,2018-07-05 23:45:34,Android,Buenos Aires F.D.,Buenos Aires,male
441d788f,3873,2018-07-06 1:17:44,Android,Mendoza,Malargüe,female
44200999,3875,2018-07-06 3:30:20,Android,Buenos Aires F.D.,Buenos Aires,female
4422fc52,3876,2018-07-03 11:17:33,Android,Santiago del Estero,La Punta,male
44261454,3877,2018-07-02 3:02:14,Android,Buenos Aires,Ingeniero Beaugey,male
4431fddc,3880,2018-07-06 23:56:18,Android,Cordoba,Córdoba,male
44388341,3881,2018-07-05 16:28:19,Android,Tucuman,San Miguel de Tucumán,female
444d4e8e,3883,2018-07-05 1:41:21,Android,Buenos Aires,Moron,male
444de26,3879,2018-07-05 23:24:49,Android,Buenos Aires F.D.,Floresta,female
444f2078,3878,2018-07-03 2:10:32,Android,Buenos Aires F.D.,Buenos Aires,female
4.45E+09,3882,2018-07-02 22:57:06,Android,Santa Fe,Santa Fe,female
